date_time,region,tournament,matchday,league_href,begin_time,first_team,second_team,full_match_goals,half_match_goals,first_team_goals,second_team_goals,match_href
2023-09-19,Germany,Regionalliga Südwest 2023/2024,,/competition/regionalliga-suedwest/,18:00,1. FSV Mainz 05 II,1899 Hoffenheim II,1:0,0:0,1.0,0.0,/report/regionalliga-suedwest-2023-2024-1-fsv-mainz-05-ii-1899-hoffenheim-ii/
2023-09-19,Germany,Regionalliga Bayern 2023/2024,,/competition/regionalliga-bayern/,18:00,FC Augsburg II,SpVgg Bayreuth,1:1,0:1,1.0,1.0,/report/regionalliga-bayern-2023-2024-fc-augsburg-ii-spvgg-bayreuth/
2023-09-19,Germany,Regionalliga Bayern 2023/2024,,/competition/regionalliga-bayern/,18:00,Wacker Burghausen,SpVgg Greuther Fürth II,1:0,0:0,1.0,0.0,/report/regionalliga-bayern-2023-2024-wacker-burghausen-spvgg-greuther-fuerth-ii/
2023-09-19,Germany,Bayernliga Nord 2023/2024,,/competition/bayernliga-nord/,18:00,ATSV Erlangen,SpVgg Bayern Hof,2:0,,2.0,0.0,/report/bayernliga-nord-2023-2024-atsv-erlangen-spvgg-bayern-hof/
2023-09-19,Germany,Bayernliga Süd 2023/2024,,/competition/bayernliga-sued/,16:15,FC Pipinsried,FC Gundelfingen,1:0,0:0,1.0,0.0,/report/bayernliga-sued-2023-2024-fc-pipinsried-fc-gundelfingen/
2023-09-19,Germany,Oberliga Rheinland-Pfalz/Saar 2023/2024,,/competition/oberliga-rheinland-pfalz-saar_2/,18:30,Cosmos Koblenz,FV Dudenhofen,1:1,1:0,1.0,1.0,/report/oberliga-rheinland-pfalz-saar-2023-2024-cosmos-koblenz-fv-dudenhofen/
2023-09-19,Italy,Serie C Girone A 2023/2024,,/competition/ita-serie-c-girone-a/,17:30,US Pergolettese,US Triestina,2:1,1:0,2.0,1.0,/report/serie-c-girone-a-2023-2024-us-pergolettese-us-triestina/
2023-09-19,Italy,Serie C Girone B 2023/2024,,/competition/ita-serie-c-girone-b/,17:30,Lucchese,AS Gubbio,0:0,0:0,0.0,0.0,/report/serie-c-girone-b-2023-2024-lucchese-as-gubbio/
2023-09-19,Italy,Serie C Girone B 2023/2024,,/competition/ita-serie-c-girone-b/,17:30,ASD Pineto Calcio,AC Rimini,1:0,0:0,1.0,0.0,/report/serie-c-girone-b-2023-2024-asd-pineto-calcio-ac-rimini/
2023-09-19,Italy,Serie C Girone B 2023/2024,,/competition/ita-serie-c-girone-b/,17:30,Fermana FC,US Recanatese,0:1,0:0,0.0,1.0,/report/serie-c-girone-b-2023-2024-fermana-fc-us-recanatese/
2023-09-19,Italy,Serie C Girone B 2023/2024,,/competition/ita-serie-c-girone-b/,17:30,US Arezzo,Olbia,1:1,0:0,1.0,1.0,/report/serie-c-girone-b-2023-2024-us-arezzo-olbia/
2023-09-19,Italy,Serie C Girone B 2023/2024,,/competition/ita-serie-c-girone-b/,17:30,Vis Pesaro,Virtus Entella,2:0,1:0,2.0,0.0,/report/serie-c-girone-b-2023-2024-vis-pesaro-virtus-entella/
2023-09-19,Italy,Serie C Girone B 2023/2024,,/competition/ita-serie-c-girone-b/,19:45,Cesena FC,Ancona 1905,4:0,1:0,4.0,0.0,/report/serie-c-girone-b-2023-2024-cesena-fc-ancona-1905/
2023-09-19,Italy,Serie C Girone B 2023/2024,,/competition/ita-serie-c-girone-b/,19:45,AC Perugia Calcio,US Pontedera,1:1,0:0,1.0,1.0,/report/serie-c-girone-b-2023-2024-ac-perugia-calcio-us-pontedera/
2023-09-19,Italy,Serie C Girone B 2023/2024,,/competition/ita-serie-c-girone-b/,19:45,Juventus II,SPAL 2013 Ferrara,0:1,0:0,0.0,1.0,/report/serie-c-girone-b-2023-2024-juventus-ii-spal-2013-ferrara/
2023-09-19,Italy,Serie C Girone B 2023/2024,,/competition/ita-serie-c-girone-b/,19:45,USD Sestri Levante,Pescara Calcio,,,,,/report/serie-c-girone-b-2023-2024-usd-sestri-levante-pescara-calcio/liveticker/
2023-09-19,Mexico,Primera División 2023/2024 Apertura,,/competition/mex-primera-division/,04:00,CF Pachuca,Santos Laguna,3:2,1:0,3.0,2.0,/report/primera-division-2023-2024-apertura-cf-pachuca-santos-laguna/
2023-09-19,Mexico,LP - Serie A 2023/2024 Grupo A,,/competition/mex-lp-serie-a/,04:00,CF Reynosa,Mexicali FC,,,,,
2023-09-19,Netherlands,KNVB beker 2023/2024,2. pre-round,/schedule/ned-knvb-beker-2023-2024-2-vorrunde/0/,19:00,Olde Veste '54,VV Noordwijk,0:2,0:0,0.0,2.0,/report/knvb-beker-2023-2024-2-vorrunde-olde-veste-54-vv-noordwijk/
2023-09-19,Netherlands,KNVB beker 2023/2024,2. pre-round,/schedule/ned-knvb-beker-2023-2024-2-vorrunde/0/,19:00,CSV Apeldoorn,VV OJC Rosmalen,1:3,0:2,1.0,3.0,/report/knvb-beker-2023-2024-2-vorrunde-csv-apeldoorn-vv-ojc-rosmalen/
2023-09-19,Netherlands,KNVB beker 2023/2024,2. pre-round,/schedule/ned-knvb-beker-2023-2024-2-vorrunde/0/,19:00,SV Spakenburg,VV Scherpenzeel,1:0,0:0,1.0,0.0,/report/knvb-beker-2023-2024-2-vorrunde-sv-spakenburg-vv-scherpenzeel/
2023-09-19,Netherlands,KNVB beker 2023/2024,2. pre-round,/schedule/ned-knvb-beker-2023-2024-2-vorrunde/0/,19:00,GVVV,BVV Barendrecht,5:2,2:1,5.0,2.0,/report/knvb-beker-2023-2024-2-vorrunde-gvvv-bvv-barendrecht/
2023-09-19,Netherlands,KNVB beker 2023/2024,2. pre-round,/schedule/ned-knvb-beker-2023-2024-2-vorrunde/0/,19:00,DVS'33,IJsselmeervogels,0:2,0:1,0.0,2.0,/report/knvb-beker-2023-2024-2-vorrunde-dvs33-ijsselmeervogels/
2023-09-19,Netherlands,KNVB beker 2023/2024,2. pre-round,/schedule/ned-knvb-beker-2023-2024-2-vorrunde/0/,19:00,VV Eemdijk,Harkemase Boys,3:2,1:1,3.0,2.0,/report/knvb-beker-2023-2024-2-vorrunde-vv-eemdijk-harkemase-boys/
2023-09-19,Netherlands,KNVB beker 2023/2024,2. pre-round,/schedule/ned-knvb-beker-2023-2024-2-vorrunde/0/,19:00,Sparta Nijkerk,Unitas Gorinchem,4:2,2:0,4.0,2.0,/report/knvb-beker-2023-2024-2-vorrunde-sparta-nijkerk-unitas-gorinchem/
2023-09-19,Netherlands,KNVB beker 2023/2024,2. pre-round,/schedule/ned-knvb-beker-2023-2024-2-vorrunde/0/,19:00,RKAV Volendam,RKVV Westlandia,3:0,1:0,3.0,0.0,/report/knvb-beker-2023-2024-2-vorrunde-rkav-volendam-rkvv-westlandia/
2023-09-19,Netherlands,KNVB beker 2023/2024,2. pre-round,/schedule/ned-knvb-beker-2023-2024-2-vorrunde/0/,19:00,RKVV DEM,Sportlust '46,3:1,1:1,3.0,1.0,/report/knvb-beker-2023-2024-2-vorrunde-rkvv-dem-sportlust-46/
